protein_id	organism_name	gene_symbol	entrez_id	redundant_ids	percent_coverage	protein_score	num_peptides	is_contaminant	Plex_1_BLANK_131C	Plex_1_BLANK_132N	Plex_1_Female_TT_1	Plex_1_Female_TT_2	Plex_1_Male_TT_1	Plex_1_Male_TT_2	Plex_2_BLANK_131C	Plex_2_BLANK_132N	Plex_2_Female_TT_1	Plex_2_Female_TT_2	Plex_2_Male_TT_1	Plex_2_Male_TT_2	Plex_3_BLANK_131C	Plex_3_BLANK_132N	Plex_3_Female_TT_1	Plex_3_Female_TT_2	Plex_3_Male_TT_1	Plex_3_Male_TT_2	Plex_4_BLANK_131C	Plex_4_BLANK_132N	Plex_4_Female_TT_1	Plex_4_Female_TT_2	Plex_4_Male_TT_1	Plex_4_Male_TT_2	Plex_5_BLANK_131C	Plex_5_BLANK_132N	Plex_5_Female_TT_1	Plex_5_Female_TT_2	Plex_5_Male_TT_1	Plex_5_Male_TT_2	Plex_6_BLANK_131C	Plex_6_BLANK_132N	Plex_6_Female_TT_1	Plex_6_Female_TT_2	Plex_6_Male_TT_1	Plex_6_Male_TT_2	X90217017702	X90218017702	X90222017702	X90223017702	X90225017702	X90227017702	X90229017702	X90231017702	X90232017702	X90234017702	X90237017702	X90239017702	X90245017702	X90248017702	X90251017702	X90252017702	X90254017702	X90255017702	X90256017702	X90258017702	X90259017702	X90265017702	X90266017702	X90267017702	X90280017702	X90281017702	X90283017702	X90289017702	X90290017702	X90292017702	X90406017702	X90408017702	X90410017702	X90412017702	X90416017702	X90420017702	X90421017702	X90422017702	X90423017702	X90426017702	X90430017702	X90432017702	X90439017702	X90441017702	X90444017702	X90445017702	X90449017702	X90450017702	X90559017702	X90560017702	X90564017702	X90567017702	X90569017702	X90571017702	X90574017702	X90576017702	X90578017702	X90581017702	X90585017702	X90587017702
NP_001102337.2	Rattus norvegicus	Prmt5	364382	NP_001102337.2	13.3437990580848	5.685e-14	8	FALSE	NA	12.0064979011973	20.3937536727932	20.5255727762104	20.5787152697471	20.3977453050768	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.905539314885	14.8859336893543	21.9933865336235	22.1998238785366	22.2704536259149	22.207228273777	13.4799065448328	11.5748678498205	21.5430872537817	21.5595419174892	21.3100581469195	21.3486784319449	14.4675679794104	14.90193833916	21.2592515881652	21.1665080212772	21.2279703764332	21.3141714733923	21.1708008289231	20.9099747365622	21.6576393859611	22.0637621273246	NA	20.6674455799667	20.5619470878799	NA	NA	NA	22.0225349150295	21.5235875683833	20.4810518409454	NA	20.5058338788077	NA	NA	21.9016244835392	20.9858604371433	21.8346296986432	21.3659897438571	21.8839882623897	21.6405566132541	NA	22.1558623644199	21.6750264833337	20.9594585332068	20.5375943314991	NA	NA	20.3891787141925	NA	NA	21.7262103164797	21.4383219372965	21.1583426230649	NA	NA	21.880593338681	21.4918203785907	21.2116380775231	20.5113960853937	21.1446115261911	20.3812442880092	NA	NA	22.1200576292039	21.6460146587706	NA	21.8266428854947	20.8933976531058	21.6833898477301	NA	20.5279591143654	NA	NA	20.5826762468943	21.9738816896641	21.4537517191074	20.8606284769312
NP_001102358.2	Rattus norvegicus	Reep5	364838	NP_001102358.2	31.7460317460317	1.0965e-15	14	FALSE	16.0982120383996	18.5957219096686	25.9227756685682	25.8436459414488	25.8103595455607	25.640244397464	NA	17.1988268638575	25.1400811732157	25.6545087332862	25.5528811959716	25.6761445003861	18.448362117714	19.1270908176742	25.6699902045029	25.4614455900085	25.7126187396203	25.7493242836929	14.8356093107051	17.3829972317389	24.4828000249756	24.6029208861314	24.6107341191406	24.5200126051858	17.8307379494019	18.2832571828254	25.5059526244617	25.7217933532321	25.6112303052275	25.6951504546206	16.6728594056603	17.6802722921145	24.4572149864703	24.5498205803604	24.5501391616679	24.4935401762539	25.0867398141887	24.6363161385654	26.059984030593	24.4465938027498	25.9048332251108	25.8074691253192	25.7169046467781	25.4925172199382	25.4282492340079	25.7891485979632	24.3097563794061	25.8774573829156	25.7387644806225	25.5673640576744	25.5546516478365	25.9000172114581	25.5676191066174	24.3762664017603	24.8938798828732	25.7031114892567	25.0059477326627	24.5153417866508	26.0732635234481	25.5012675972621	24.4261094839293	25.9202737229091	24.6378161501756	25.6081744828438	25.3621897018897	25.9121134134084	25.4756442993058	25.5478452583199	25.4853229032176	24.1455169438952	25.9187663153992	25.0402042732548	25.4709873685023	25.5630181227476	24.2865049402607	25.7213153681671	24.9047051485563	25.4619653269744	25.1073640690558	25.5056859708953	25.2831674541736	25.2793735661598	24.5159109013056	25.9201600243128	25.4831255426066	24.3482546182054	24.770848053959	25.8972322624933	25.5699524619432	25.5962408374471	25.6597702447031	25.4790729630698	25.7755370964612	24.433602760463	25.8525211627169	24.9533996869877
NP_001102366.1	Rattus norvegicus	Gcdh	364975	NP_001102366.1	27.0693512304251	4.513e-25	12	FALSE	9.40224465525408	15.5525403225902	23.0211415309105	23.0671999805213	23.7053023654383	23.2663771478232	NA	12.6877649573511	21.2635867484906	21.4844872404827	21.5366277723215	21.698713461659	9.68471356057786	15.6008589519243	22.7631185875999	22.6140627005419	22.8707195418321	22.8213467258769	12.3729847357328	14.1128442712667	23.2401681020916	23.4281948228128	23.7443164989377	23.7092891946448	17.6891659112904	18.6162603620785	23.4214007214312	23.7424569324313	23.8600429966829	24.1772045709168	15.9316800564891	17.0495551531968	23.2179549770989	23.1734109428556	22.9940042405227	23.1098756708587	23.2173189121458	22.7934898640317	23.9939960053528	23.8507380518114	23.3175638908736	23.061958605478	23.4337382465697	21.8953044040341	22.6857896981429	22.3849581163493	23.2744377621654	23.5920065924054	23.1247864401425	21.5368015540027	23.0397900283279	22.8666833039209	21.6369397526452	23.6103141808022	23.2475936604757	23.1385495822442	22.9227742027643	23.5576125520585	23.7696635182597	22.5029601901186	23.9191538399227	23.573008836203	22.7937108327247	23.465002293415	21.7002840299869	22.9471871866452	22.5833386648931	21.6440579671731	22.7122530631965	23.2172627009406	23.3946214297587	23.2176992288768	21.5531296683305	22.6090043762188	23.6438270861642	23.3478077022472	23.2820432790727	22.5990262882803	23.3045379488366	22.5909621045383	21.5109179731184	22.3649252855195	23.7839552714115	23.4199236454382	22.3992046201032	23.5516916395816	22.9488304839771	23.8431035273641	21.5943234237808	22.7143327713591	22.8243258436726	21.4685342077446	23.3270681869682	23.3457042173453	23.2656388104407	22.9476485906063
NP_001102376.1	Rattus norvegicus	Chmp2a	365191	NP_001102376.1	18.9189189189189	6.462e-12	5	FALSE	NA	NA	19.6607106749919	19.5198647653663	19.5398815909415	19.4855478192621	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.6128031438444	21.6894469396586	21.8495662504705	21.9787043886139	21.9203703936342	11.5540707697544	13.2421558815342	18.5534155554843	18.5477193993246	18.8043526745407	18.667354861276	13.4367922100592	14.1858224203141	20.3712407231085	20.5281179049373	20.666078121966	20.6307126273498	20.9347149574896	20.4351241217559	19.2946840350158	22.0027544880305	NA	20.0595499422414	19.7694918433705	NA	NA	NA	21.981725856012	18.779293293801	19.8091243419185	NA	19.8784662559922	NA	NA	21.866877733398	20.6309775065655	18.8191286202945	20.636373982405	21.9092018741022	19.2012709231551	NA	22.1535953365494	18.7749943883689	20.5209709635091	19.7559895963978	NA	NA	19.7856742801561	NA	NA	21.8003413841777	18.8406603839505	20.9230109383438	NA	NA	21.9560939136569	18.6592088634186	21.017218613773	19.7514444205682	21.0959603238971	19.5398806445862	NA	NA	21.966431432662	18.7863664431453	NA	21.9049507770111	20.4603420813624	19.2853818305718	NA	19.7448636568824	NA	NA	19.9317446106591	21.896401135159	18.8670364640902	20.6234107145258
NP_001102395.1	Rattus norvegicus	Psmd13	365388	NP_001102395.1	26.8617021276596	2.5863e-13	11	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.8285649438441	NA	17.1434641321154	16.7462247086209	16.909792437471	16.9619953951269	NA	NA	20.0388422621164	20.1511682490304	20.1460547120937	20.1467723930097	15.8986011512372	15.6814693057792	22.3885661007743	22.4534196165812	22.1721677486093	22.2581953180686	13.6397872418461	13.4961297522076	23.0465705918387	23.0858133887321	23.185181944873	23.1987701238016	23.4043357923435	22.8370183821705	22.4766036402955	19.7927232001023	17.6472549850276	NA	NA	NA	17.7639965231167	NA	19.8821861649858	22.1851553279849	NA	NA	NA	17.1013917962626	NA	19.8457091460666	23.2958652216146	22.2192446565809	22.9737845693245	19.9567689457043	22.3550655329788	17.028950566038	20.0548126876036	22.129640400976	23.0262995304458	NA	NA	17.1389981852862	NA	NA	17.0579877049291	19.8401720693774	22.1364590860123	23.2393508262023	NA	16.9588835594193	19.9073904566073	22.1877095508087	23.3901181169253	NA	23.4907956059505	NA	NA	16.7098009689212	19.9328930477049	22.2558262698408	17.1077575353701	19.8002422033754	22.8813455205128	22.4664497219821	NA	NA	16.9320689246034	NA	NA	19.8611259754272	22.0198744517102	22.8575186886299
NP_001102397.1	Rattus norvegicus	Osbp	365410	NP_001102397.1	22.4340175953079	6.9444e-20	12	FALSE	13.5558892329679	16.665310515446	23.0770102705188	23.1060813355517	23.1870909910768	22.9716565494999	17.335320824916	16.0204185550213	23.6130923749558	24.1455180011713	23.747279839768	24.0576864878008	NA	NA	22.1407833542944	22.0417222224514	22.2380296749111	22.1338355155118	15.2512179465351	14.0338548506082	22.2431902924672	22.3931549349729	22.4522552587877	22.2793319882853	14.5073932852745	14.7204612448537	23.6115597095365	23.6870418651967	23.5457952534693	23.6336954402027	14.7740143479758	17.3499241707168	24.1872065158844	24.1176852499285	24.2214769744156	24.2404806773783	23.9372105816464	23.7745762969492	23.4259050597465	22.4679296485427	22.1177768058188	23.2007876273822	23.2618612365961	23.9339262209731	21.754785134458	23.7938549900252	22.5979359763801	23.4803347283498	23.1942344998602	23.9649111459704	23.1180819248086	21.9723845859464	23.9582146698459	22.5375526963002	23.7956595330891	23.386468054531	23.9266693779853	22.518299592966	23.8521849694074	22.0293574468981	22.3520550999569	23.5008886446347	23.7741364761179	23.1383307107338	23.992608064887	22.0323492236019	23.2386594906095	24.0029281053565	22.1837261109765	22.4086618446278	23.4701195569909	23.856298442491	24.0378851130038	22.0105758008374	22.6958830711417	23.6056044525771	24.0630889116094	23.2439668326791	23.8733564302352	23.0871029131495	23.991653733292	21.9933473447541	22.5451414209696	23.9601169401979	22.0625143172782	22.4372165724452	23.8880179652378	23.5157393999915	23.9672131886176	23.2511483114824	21.9639599363744	23.9960722740064	23.0941589615588	22.3962720617015	23.4323069257343	23.8217635612666
NP_001102407.1	Rattus norvegicus	Paip1	365684	NP_001102407.1,XP_008759000.1,XP_008759001.1	7.08446866485014	1.1309e-11	3	FALSE	NA	NA	NA	NA	NA	NA	NA	16.4170573898294	22.5805232147067	22.7092476888599	22.4831533326553	22.693841750469	13.1764910805687	11.3948967240345	18.2916106351555	18.3231348697145	18.3917513269799	18.3414126238472	NA	NA	19.9844988866075	19.979157015317	20.4666471423857	20.3042866197217	NA	NA	NA	NA	NA	NA	NA	14.8509046850645	20.6727080575236	20.6708148735822	20.4203076259228	20.534158576473	20.4868665271559	20.3213058843494	NA	20.636380957211	18.2938397746963	NA	NA	22.734336183062	18.4347794505573	22.8178465551889	20.2879531768141	NA	NA	22.6842908280958	NA	18.1070606211861	22.4983085794896	20.4888238748761	20.4948474318946	NA	20.4256052452162	20.401106569342	NA	18.1438828507632	20.3930843047841	NA	20.454413696719	NA	22.5652653087826	18.1795793739819	NA	22.6002120487723	18.2911257223438	20.2943732871816	NA	20.4285502569935	22.7225364856059	18.0537326808039	20.488771116076	NA	20.4579466856946	NA	20.49279224085	NA	22.5643070570019	18.3436605140155	20.526719666939	NA	18.1001777973167	20.1284906807309	20.5317791006992	NA	22.8201255205409	NA	18.2545149167345	22.7342652475848	NA	20.3299074243345	NA	20.3143985677018
NP_001102414.1	Rattus norvegicus	Rab33b	365793	NP_001102414.1	5.67685589519651	1.1475e-13	2	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.4797474292095	23.0623998568178	22.849834118046	23.1375113473759	23.0754629681474	NA	11.9859735377971	20.4339976457474	20.4761218204754	20.0786953075419	20.1184398316793	NA	NA	18.9954446312902	18.8873192189527	18.7688391123516	18.7333384839849	NA	NA	22.6136097736409	22.6744552800019	22.2993077101079	22.264600163033	21.9088360535332	21.9616624912296	19.2168795181916	19.9451134543315	23.1860663367626	NA	NA	NA	22.5776583385812	NA	20.1173322388844	18.8948892119767	NA	NA	NA	22.9864447784366	NA	19.9792241836389	22.0940768510413	18.9137367256063	22.0958992165758	19.9408377493738	18.9192018240454	22.8658472321344	20.0931132138022	18.8844186100741	21.6277147701812	NA	NA	23.1410601806816	NA	NA	22.9185008140199	20.0196714992764	18.9454121719104	21.8399590648159	NA	22.7664341052033	20.0878305022086	18.8387085949598	22.1711269146729	NA	22.1555046365592	NA	NA	22.793548830162	19.9285446153538	18.8919750611767	22.7375574102185	20.1192833701373	22.1740875687634	19.1890392795487	NA	NA	22.8982946591494	NA	NA	20.0452996954328	18.7207747087588	21.8171848551884
NP_001102435.1	Rattus norvegicus	Rbm38	366262	NP_001102435.1,XP_006235766.1	8.86075949367089	3.3551e-16	2	FALSE	NA	NA	20.9789824216776	20.9434631626543	21.0921799322268	21.0468869727917	NA	15.828531970856	21.6193194579587	22.0816877732591	21.9579923778482	22.1326965360609	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.6863434898607	15.7541860215616	22.0587031251947	21.5773705214613	21.4033132732897	21.4367112371844	NA	NA	NA	NA	NA	NA	NA	NA	22.229933058335	NA	NA	21.2641639640665	21.2965585159733	22.068735745261	NA	22.46061056505	NA	21.7819522587967	21.2977104497592	22.0911705542108	21.3183228826979	NA	22.0406526196742	NA	NA	21.9668115115241	NA	NA	22.1687698368771	NA	NA	22.0592728496879	NA	21.2788736712078	22.213688618105	NA	20.8081192109583	22.2302929306596	NA	NA	21.7214874052847	NA	21.9896349530032	NA	NA	21.651265679909	NA	20.9544157710737	NA	20.6992081482137	22.0619776557376	NA	NA	21.8872304270253	NA	NA	NA	22.1515807991034	22.0443158315655	20.8875420710247	NA	22.263679188068	21.4357417967932	NA	21.7165849174279	NA
NP_001102441.1	Rattus norvegicus	Myorg	366360	NP_001102441.1	6.14525139664805	9.1204e-16	4	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.0748338704867	14.2680426431592	20.4442649924636	20.4881186927709	20.5765918311612	20.5595072078312	NA	NA	NA	NA	NA	NA	NA	NA	20.6986211995487	NA	NA	NA	NA	NA	NA	NA	NA	20.5710472433161	NA	NA	NA	NA	NA	NA	NA	20.4590312725367	NA	NA	20.7529154161601	NA	NA	20.4838982515602	NA	NA	NA	NA	NA	NA	NA	NA	20.3810493990292	NA	NA	NA	NA	20.409239380141	NA	NA	NA	NA	NA	NA	NA	20.5594886670423	NA	NA	NA	20.7236430895753	NA	NA	NA	NA	NA	NA	20.4771871907135	NA
NP_001102452.2	Rattus norvegicus	Cfl2	366624	NP_001102452.2	85.5421686746988	1.7645e-25	29	FALSE	18.6814266851433	20.307097980451	27.4002212750194	27.4767269107025	27.5923138536973	27.4529277434127	19.352759524883	20.1400881639091	27.9187157277472	27.3374906057704	27.5340296222312	27.5929233464126	19.5591488317392	20.1170350236095	27.6229673685243	27.3026360947614	27.6455848893958	27.4853740200825	18.450845802896	18.951056230313	27.2663306278	27.4198655800907	27.6529861122296	27.4848120484025	18.9615998448473	19.9321411334885	27.2239016730478	27.294308903853	27.1110274189869	27.1447145631701	17.7536065470271	19.8789653181068	27.4695260378903	27.5492460513384	27.7110075403149	27.7459999827115	27.9834023242498	27.5314907495106	28.0504589673766	28.0584692004637	28.3938610577474	27.6742632149662	27.9693819188081	27.4398468325515	27.4169280030282	27.9461422105273	27.7402290735845	27.4722183122367	27.8184839116811	27.4571290189844	27.386740742301	28.0890852221411	27.6331083262048	27.7459520476996	27.8121275964915	27.4013474237936	27.5046793409424	27.9117888128442	28.0088927902139	27.4852896687093	28.0550486347212	27.4735577096531	27.5874604885828	27.7400119082262	27.3559700535333	27.8699469305819	27.1538141680375	27.457338530813	27.5839434668195	27.6162852785212	27.4698870446464	27.8784881177417	27.4396322225715	27.4436618023174	27.9596537140578	27.4109706085517	28.2221649700645	27.3074764046283	28.1357782478053	27.1497730158869	27.2634256203038	27.4642282289463	27.8787571687926	27.4292474472229	27.4995555453018	27.7763784520493	27.5165490850612	27.9347143357266	27.5912765932981	27.2890771775506	27.6952585201609	27.4538807904421	27.7748437528901	27.7582841907807	27.4681302485419	27.5812813786386
NP_001102456.1	Rattus norvegicus	Pym1	366790	NP_001102456.1,XP_008763254.1	8.3743842364532	1.0821e-20	2	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.0220591265004	NA	17.3274666832798	17.6179315055831	17.698668249003	17.7585842077412	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.9047174030461	NA	NA	NA	NA	NA	NA	17.4678733719743	NA	NA	NA	NA	NA	NA	17.4726807658509	NA	NA	NA	17.4883383544311	NA	NA	17.7926541965638	NA	NA	NA	NA	NA	NA	NA	NA	17.2367040285992	NA	NA	NA	NA	17.8378014846612	NA	NA	NA	NA	NA	NA	NA	17.8113864851053	NA	NA	17.5100320202378	NA	NA	NA	NA	NA	NA	NA	17.4655576366353	NA	NA
NP_001102498.1	Rattus norvegicus	Uqcc4	497874	NP_001102498.1	6.61764705882353	4.2822e-13	1	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.8400589919587	20.8161439930825	20.9270724518432	20.9547643599813	13.9639960383563	12.570856605241	19.8190075721215	19.5682098188985	19.780436504509	19.6878501141023	19.2389395954155	18.9644775750379	21.5310074157701	NA	NA	NA	NA	NA	NA	NA	NA	21.2538724892509	NA	NA	NA	NA	NA	NA	19.0162676707795	21.2260504128937	19.0627900569332	NA	21.3780901777491	NA	NA	21.3718577245406	18.6608657235603	NA	NA	NA	NA	NA	NA	NA	21.2953348449577	19.3788685833221	NA	NA	NA	21.2184437748521	19.3839121086734	NA	19.5316460775723	NA	NA	NA	NA	21.3046118437955	NA	NA	19.0324369850936	21.4484136577582	NA	NA	NA	NA	NA	NA	21.2333926639244	19.1534392672733
NP_001102517.1	Rattus norvegicus	Coa3	498000	NP_001102517.1	16.6666666666667	6.7068e-13	2	FALSE	NA	NA	20.4736509686364	20.5088359756807	20.7970508917176	20.5318763025173	NA	NA	18.8518767804832	18.7372518329548	18.9867739710976	18.9970177399521	NA	NA	NA	NA	NA	NA	NA	NA	19.0574324759498	19.2140607789425	20.1068416485013	19.9954716003887	NA	NA	NA	NA	NA	NA	NA	11.7937739842304	21.3767499431764	21.396945464612	21.3555731825672	21.3813184261694	21.6938959942244	21.4042394864455	NA	20.2892385069784	NA	20.6955231833291	20.6185705898598	18.2926074704366	NA	19.5129654806238	19.1925825574545	NA	20.254231443626	18.2434316974909	20.3224272920337	NA	18.7367157821853	19.3384594100656	21.5574645663724	NA	21.2662211618162	19.6127739389655	NA	NA	20.0955101538895	NA	21.5140602686144	20.8047585856717	18.2903755245273	NA	19.7975076487508	18.6841088496398	NA	19.2710395032713	NA	21.7893985212989	17.9059666603405	NA	19.973948421082	NA	21.9162782698828	19.9722326188719	22.0533060855854	19.8957440277171	18.1041324803626	NA	20.1648063501127	NA	NA	19.3337696230757	20.9262337376555	NA	18.3390368837309	19.9933452092221	NA	18.3018523681515	20.781246902504	19.2593635051088	NA	21.1940422108519
NP_001102567.1	Rattus norvegicus	Myoz1	498440	NP_001102567.1	84.1216216216216	5.4914e-28	58	FALSE	20.581183660529	21.2611423023684	28.8575429530483	28.6658855689546	28.7165429478141	28.5674467785004	18.6773055532946	20.3004419729552	28.1289194406457	28.3083508912729	28.2611901929413	28.4167348741762	19.2009987434982	20.3166601674035	28.9668588636875	29.0860929428223	29.0466355655631	28.9987165085337	18.9574022410704	19.7410609046413	29.2003185208985	29.3661124604855	29.1256490895587	29.148687681883	20.6519235325832	21.8282846842906	28.5385291446878	28.6962338777643	28.5352601136407	28.5542278438738	19.1382931270109	20.5572942051151	28.7518646593631	28.7556470530291	28.7343496777473	28.6255120616031	28.5460845486101	28.4330847179478	28.0321158633976	29.0538533056286	28.5267798710352	28.84717634293	28.5294115947659	28.3546123499352	28.9082224574537	28.2331501450912	29.4538383669011	28.5185982829215	28.4924730389164	28.2874104918103	28.6363137074707	28.6232404049723	28.2945377838281	29.2669485633536	28.6478339780385	28.5016278535935	28.7364274524953	29.417899546064	28.329112303105	29.078358947818	29.0235289093518	28.6345505302625	28.6174725547981	28.4311500118771	28.2694033270283	28.9498291132974	28.7695774146727	28.243175231601	28.9975892763837	29.1821067591872	28.5634345647191	28.6024307240899	28.3123768592136	29.0328558835302	29.2837435758877	28.5237188059147	28.3560183132339	28.8386099308592	28.4731955369438	28.719747985487	28.2004373865985	29.0904939268335	29.2907904412675	28.6056638240738	29.0349396135927	29.2848323667942	28.7694018167531	28.218503915041	28.3410950371122	28.7369132634648	28.999417906274	28.3133360185307	28.5217826185638	29.3691216730425	28.623139656456	28.7662007619994
NP_001102575.1	Rattus norvegicus	Commd6	498559	NP_001102575.1,XP_038949525.1	8.33333333333333	5.4934e-11	1	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.976526534097	14.4836363107571	14.1931972979652	14.6277099928638	14.9379369756342	14.647291459021	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.3478427936382	NA	14.3117461867161	NA	NA	NA	NA	NA	14.1691640045582	NA	NA	NA	NA	NA	NA	NA	NA	14.7822191315994	NA	NA	NA	NA	14.7444859429502	NA	15.2428972023064	NA	NA	NA	NA	NA	NA	NA	14.1498034736791	NA	NA	NA	NA	NA	NA	NA	NA	14.6713376067132
NP_001102589.1	Rattus norvegicus	Tubb2a	498736	NP_001102589.1	5.61797752808989	6.985e-17	3	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.1740966903266	16.9957299481891	23.4191426044943	23.5972532257607	24.0337743860429	23.3733417207966	NA	14.2598837313388	23.574682258761	23.8815230293471	22.8064972009521	23.2050100934162	NA	NA	NA	NA	NA	NA	NA	13.6126969021879	20.2712900419476	20.1853254975782	21.004990625525	20.6251619327403	20.2735966577504	20.0305207317143	NA	22.854821564945	23.3215334012562	NA	NA	NA	22.9249931991459	NA	23.3628830307418	NA	NA	NA	NA	23.9220215413395	NA	23.1446583750701	20.0256182863459	NA	20.5142027984894	23.1732920911801	NA	23.0181656237712	23.3087526215683	NA	19.6473970105462	NA	NA	23.1536640606803	NA	NA	23.2701795097368	23.5718283515614	NA	20.6050520878858	NA	23.6980283212502	23.1972465265353	NA	20.8100899928791	NA	20.3113343480716	NA	NA	22.9965439466228	23.4728405239373	NA	23.2497073689361	23.4874553165732	20.7963512169935	NA	NA	NA	23.4247404425996	NA	NA	23.3883695469173	NA	20.3594523135261
NP_001102597.1	Rattus norvegicus	Cbln1	498922	NP_001102597.1	3.62694300518135	7.7653e-10	1	FALSE	NA	NA	NA	NA	NA	NA	NA	15.4740430492166	20.0817245207435	20.3472242644097	20.0450770786057	20.2278725979455	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.2234000999479	NA	20.6927832638073	NA	NA	NA	20.0028497840858	NA	NA	20.4317023519886	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.7885283242146	NA	NA	20.2586500698086	NA	NA	NA	NA	20.090999018934	NA	NA	NA	NA	NA	NA	NA	19.8992646418971	NA	NA	NA	NA	NA	NA	NA	20.2347187826295	NA	NA	19.8114243053698	NA	NA	NA	NA
NP_001102618.1	Rattus norvegicus	Mrps11	499185	NP_001102618.1	18.848167539267	2.4299e-19	4	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	18.0543093433214	16.5961134487928	16.7710936386841	16.7385376219094	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.39195240911147	NA	20.4052046224686	20.1826788055278	20.2119601504839	20.2786779126745	NA	12.0045891703668	18.516293409744	18.4498197136588	18.9567827825215	18.8069555368246	18.910153776589	18.5460745138349	20.331571564278	NA	NA	NA	NA	15.7408819843249	NA	16.4800768485606	NA	19.5717139866735	NA	15.7027427555039	NA	NA	15.8828811068776	NA	18.4781104241691	19.7355168721643	18.6830265316955	NA	19.858388769324	NA	NA	19.6858210604451	18.4408508013504	NA	15.5097957218925	NA	NA	15.6616133361527	NA	NA	19.4548395885106	18.7791179465918	14.9733677722024	NA	NA	19.2972199916464	18.9749722087861	NA	18.981620821208	NA	15.5282230241842	NA	NA	19.5629185476991	NA	NA	18.4140007181009	20.0956333710547	15.731583677642	NA	NA	15.6776678956986	NA	NA	19.0566236659128	18.4401593625392
NP_001102629.1	Rattus norvegicus	Mob2	499288	NP_001102629.1,XP_038943799.1,XP_038943800.1,XP_038943801.1,XP_038943807.1	8.93617021276596	4.3224e-15	3	FALSE	NA	NA	NA	NA	NA	NA	13.0664020544763	NA	22.4580605695759	22.4721423443275	22.2447419042695	22.5031303546647	NA	NA	NA	NA	NA	NA	16.4350119136865	16.6170528662241	19.9764187530435	20.1533607500162	20.7807421548957	20.5832848369749	NA	12.3314740226814	22.5063693618388	22.7513354963995	22.5417087344767	22.4850492586508	NA	NA	NA	NA	NA	NA	NA	NA	24.8999088984676	20.4658038027963	NA	NA	NA	21.7869756230124	NA	22.0356650071263	19.5830909783035	22.2711809389847	NA	21.7591604023839	NA	NA	21.9553172070453	19.5543380226711	NA	22.0016809384499	NA	19.8558103377105	24.0949641025517	NA	20.5018754962642	21.9644061487399	NA	NA	21.8495733513408	NA	NA	21.7414117204697	NA	19.4250231143924	21.8689740694273	NA	21.9544979918903	NA	20.2192879395336	21.8558399753165	NA	NA	NA	NA	21.8831839981234	NA	20.5564285266652	21.9839081113066	NA	19.8140816431248	NA	24.0549314252997	21.6757454526292	NA	NA	21.8529501429493	NA	19.6755143901208	21.6845337199728	NA
